session_id,user_id,session_date,landing_page,utm_source,utm_campaign,pageviews,conversions
S02683,U0316,2025-08-18,/blog,linkedin,cxo-q3,6,0
S02684,U0052,2025-08-18,/enterprise,google,demo-q3,7,0
S02685,U0255,2025-08-18,/enterprise,google,exp-q3,7,0
S02686,U0439,2025-08-18,/enterprise,twitter,test-q3,6,0
S02687,U0225,2025-08-18,/demo,google,exp-q3,3,0
S02688,U0058,2025-08-18,/pricing,organic,,5,1
S02689,U0359,2025-08-18,/enterprise,,,5,0
S02690,U0276,2025-08-18,/pricing,facebook,top-q3,10,0
S02691,U0102,2025-08-18,/,google,demo-q3,10,1
S02692,U0340,2025-08-18,/solutions,linkedin,abm-q3,3,0
S02693,U0273,2025-08-18,/demo,facebook,top-q3,3,1
S02694,U0054,2025-08-18,/enterprise,linkedin,abm-q3,10,0
S02695,U0043,2025-08-18,/demo,linkedin,cxo-q3,8,0
S02696,U0126,2025-08-18,/blog,google,exp-q3,5,0
S02697,U0115,2025-08-18,/enterprise,linkedin,cxo-q3,4,1
S02698,U0226,2025-08-18,/enterprise,linkedin,cxo-q3,3,0
S02699,U0125,2025-08-18,/,organic,,8,0
S02700,U0213,2025-08-18,/blog,,,10,0
S02701,U0096,2025-08-18,/blog,organic,,7,0
S02702,U0383,2025-08-19,/demo,facebook,retarget-q3,5,0
S02703,U0187,2025-08-19,/pricing,facebook,retarget-q3,9,0
S02704,U0491,2025-08-19,/enterprise,google,exp-q3,6,1
S02705,U0360,2025-08-19,/pricing,,,10,0
S02706,U0470,2025-08-19,/blog,twitter,test-q3,9,0
S02707,U0414,2025-08-19,/blog,linkedin,cxo-q3,6,0
S02708,U0331,2025-08-19,/blog,linkedin,cxo-q3,8,0
S02709,U0429,2025-08-19,/,twitter,test-q3,10,0
S02710,U0303,2025-08-19,/solutions,google,demo-q3,3,0
S02711,U0230,2025-08-19,/blog,google,brand-q3,6,0
S02712,U0362,2025-08-19,/pricing,google,demo-q3,6,0
S02713,U0369,2025-08-19,/demo,organic,,5,1
S02714,U0373,2025-08-19,/,organic,,8,0
S02715,U0392,2025-08-19,/pricing,facebook,top-q3,4,0
S02716,U0159,2025-08-19,/blog,linkedin,abm-q3,6,0
S02717,U0409,2025-08-19,/blog,facebook,top-q3,3,0
S02718,U0349,2025-08-19,/blog,facebook,retarget-q3,1,2
S02719,U0028,2025-08-19,/enterprise,facebook,retarget-q3,10,0
S02720,U0037,2025-08-19,/blog,google,demo-q3,9,0
S02721,U0083,2025-08-19,/enterprise,linkedin,cxo-q3,4,2
S02722,U0397,2025-08-19,/pricing,google,exp-q3,1,0
S02723,U0254,2025-08-19,/enterprise,google,demo-q3,6,0
S02724,U0485,2025-08-19,/solutions,organic,,7,0
S02725,U0196,2025-08-19,/enterprise,twitter,test-q3,3,0
S02726,U0094,2025-08-19,/,linkedin,abm-q3,6,0
S02727,U0221,2025-08-19,/demo,twitter,test-q3,2,0
S02728,U0206,2025-08-19,/pricing,linkedin,cxo-q3,6,2
S02729,U0325,2025-08-19,/,facebook,retarget-q3,8,0
S02730,U0269,2025-08-19,/demo,google,brand-q3,10,0
S02731,U0286,2025-08-19,/,facebook,retarget-q3,2,0
S02732,U0494,2025-08-19,/blog,google,brand-q3,1,0
S02733,U0157,2025-08-19,/,organic,,10,0
S02734,U0036,2025-08-19,/pricing,linkedin,cxo-q3,10,0
S02735,U0275,2025-08-19,/pricing,facebook,retarget-q3,2,1
S02736,U0468,2025-08-19,/pricing,organic,,6,0
S02737,U0457,2025-08-19,/solutions,google,exp-q3,9,0
S02738,U0420,2025-08-19,/solutions,google,brand-q3,10,0
S02739,U0276,2025-08-19,/,linkedin,abm-q3,5,0
S02740,U0350,2025-08-19,/pricing,organic,,9,0
S02741,U0052,2025-08-19,/solutions,linkedin,cxo-q3,10,0
S02742,U0314,2025-08-19,/demo,twitter,test-q3,9,0
S02743,U0402,2025-08-19,/solutions,google,demo-q3,9,0
S02744,U0127,2025-08-19,/demo,google,exp-q3,4,1
S02745,U0252,2025-08-19,/pricing,facebook,top-q3,1,0
S02746,U0470,2025-08-19,/solutions,organic,,2,0
S02747,U0047,2025-08-19,/enterprise,facebook,retarget-q3,9,0
S02748,U0360,2025-08-19,/blog,,,7,0
S02749,U0330,2025-08-19,/pricing,linkedin,abm-q3,6,0
S02750,U0391,2025-08-19,/pricing,linkedin,abm-q3,7,0
S02751,U0194,2025-08-19,/,twitter,test-q3,1,0
S02752,U0165,2025-08-19,/blog,twitter,test-q3,10,0
S02753,U0255,2025-08-19,/demo,google,brand-q3,9,0
S02754,U0097,2025-08-19,/,linkedin,abm-q3,10,0
S02755,U0293,2025-08-19,/blog,google,exp-q3,6,0
S02756,U0015,2025-08-20,/,linkedin,abm-q3,7,0
S02757,U0494,2025-08-20,/blog,google,brand-q3,7,0
S02758,U0269,2025-08-20,/pricing,,,6,0
S02759,U0023,2025-08-20,/pricing,google,demo-q3,8,1
S02760,U0457,2025-08-20,/pricing,facebook,retarget-q3,2,0
S02761,U0254,2025-08-20,/pricing,organic,,10,0
S02762,U0473,2025-08-20,/solutions,linkedin,cxo-q3,2,1
S02763,U0003,2025-08-20,/pricing,facebook,retarget-q3,3,2
S02764,U0424,2025-08-20,/pricing,facebook,retarget-q3,7,0
S02765,U0073,2025-08-20,/blog,linkedin,cxo-q3,10,0
S02766,U0452,2025-08-20,/solutions,organic,,5,0
S02767,U0450,2025-08-20,/enterprise,linkedin,abm-q3,7,0
S02768,U0213,2025-08-20,/solutions,facebook,top-q3,5,0
S02769,U0098,2025-08-20,/solutions,linkedin,abm-q3,10,0
S02770,U0355,2025-08-20,/solutions,google,brand-q3,8,0
S02771,U0354,2025-08-20,/pricing,google,demo-q3,2,0
S02772,U0462,2025-08-20,/solutions,google,demo-q3,3,0
S02773,U0086,2025-08-20,/enterprise,linkedin,abm-q3,7,0
S02774,U0147,2025-08-20,/demo,organic,,5,0
S02775,U0062,2025-08-20,/solutions,linkedin,cxo-q3,2,0
S02776,U0255,2025-08-20,/pricing,google,exp-q3,9,2
S02777,U0241,2025-08-20,/solutions,google,demo-q3,2,0
S02778,U0427,2025-08-20,/solutions,google,exp-q3,2,0
S02779,U0413,2025-08-20,/,linkedin,cxo-q3,7,0
S02780,U0225,2025-08-20,/enterprise,google,exp-q3,8,0
S02781,U0022,2025-08-20,/enterprise,,,4,0
S02782,U0372,2025-08-20,/demo,google,brand-q3,10,0
S02783,U0079,2025-08-20,/demo,linkedin,abm-q3,3,0
S02784,U0103,2025-08-20,/enterprise,google,brand-q3,7,0
S02785,U0485,2025-08-20,/demo,,,2,0
S02786,U0322,2025-08-20,/pricing,facebook,retarget-q3,8,0
S02787,U0226,2025-08-20,/,linkedin,cxo-q3,10,0
S02788,U0286,2025-08-20,/pricing,google,exp-q3,9,1
S02789,U0030,2025-08-20,/,google,demo-q3,7,0
S02790,U0009,2025-08-20,/blog,google,exp-q3,6,0
S02791,U0074,2025-08-20,/,linkedin,cxo-q3,1,0
S02792,U0289,2025-08-20,/,facebook,top-q3,10,0
S02793,U0115,2025-08-20,/enterprise,google,brand-q3,10,0
S02794,U0011,2025-08-20,/enterprise,twitter,test-q3,10,0
S02795,U0145,2025-08-20,/enterprise,organic,,7,0
S02796,U0384,2025-08-20,/pricing,twitter,test-q3,10,0
S02797,U0326,2025-08-20,/solutions,twitter,test-q3,3,0
S02798,U0451,2025-08-20,/demo,linkedin,cxo-q3,3,0
S02799,U0375,2025-08-20,/pricing,facebook,top-q3,5,1
S02800,U0189,2025-08-20,/enterprise,google,brand-q3,7,0
S02801,U0074,2025-08-20,/,twitter,test-q3,7,0
S02802,U0278,2025-08-20,/pricing,facebook,top-q3,3,0
S02803,U0181,2025-08-20,/pricing,facebook,top-q3,7,1
S02804,U0236,2025-08-20,/enterprise,twitter,test-q3,8,1
S02805,U0238,2025-08-20,/demo,facebook,retarget-q3,6,0
S02806,U0069,2025-08-20,/enterprise,,,4,0
S02807,U0365,2025-08-20,/pricing,organic,,4,1
S02808,U0374,2025-08-20,/enterprise,organic,,6,1
S02809,U0281,2025-08-20,/solutions,facebook,retarget-q3,5,0
S02810,U0073,2025-08-20,/solutions,google,demo-q3,9,0
S02811,U0154,2025-08-20,/blog,facebook,top-q3,1,0
S02812,U0173,2025-08-20,/blog,google,exp-q3,7,1
S02813,U0222,2025-08-20,/pricing,twitter,test-q3,1,0
S02814,U0198,2025-08-20,/blog,google,exp-q3,5,2
S02815,U0349,2025-08-20,/blog,google,exp-q3,7,0
S02816,U0411,2025-08-20,/pricing,google,exp-q3,7,0
S02817,U0126,2025-08-20,/enterprise,google,exp-q3,8,0
S02818,U0478,2025-08-20,/blog,,,1,0
S02819,U0403,2025-08-20,/,google,demo-q3,1,0
S02820,U0170,2025-08-21,/,facebook,retarget-q3,6,0
S02821,U0078,2025-08-21,/pricing,linkedin,abm-q3,2,0
S02822,U0466,2025-08-21,/demo,organic,,8,0
S02823,U0361,2025-08-21,/pricing,linkedin,abm-q3,5,0
S02824,U0288,2025-08-21,/pricing,google,exp-q3,3,0
S02825,U0273,2025-08-21,/blog,facebook,top-q3,3,0
S02826,U0322,2025-08-21,/solutions,linkedin,abm-q3,4,2
S02827,U0340,2025-08-21,/pricing,twitter,test-q3,2,0
S02828,U0070,2025-08-21,/solutions,twitter,test-q3,7,0
S02829,U0393,2025-08-21,/,organic,,6,1
S02830,U0300,2025-08-21,/blog,google,exp-q3,8,1
S02831,U0497,2025-08-21,/solutions,organic,,6,1
S02832,U0044,2025-08-21,/demo,google,demo-q3,3,0
S02833,U0154,2025-08-21,/enterprise,facebook,top-q3,3,0
S02834,U0479,2025-08-21,/enterprise,linkedin,cxo-q3,6,0
S02835,U0406,2025-08-21,/,facebook,retarget-q3,10,2
S02836,U0254,2025-08-21,/,organic,,10,0
S02837,U0087,2025-08-21,/demo,linkedin,abm-q3,4,0
S02838,U0267,2025-08-21,/,twitter,test-q3,6,1
S02839,U0027,2025-08-21,/enterprise,linkedin,cxo-q3,5,0
S02840,U0222,2025-08-21,/demo,google,brand-q3,5,0
S02841,U0389,2025-08-21,/enterprise,twitter,test-q3,2,0
S02842,U0017,2025-08-21,/pricing,organic,,1,0
S02843,U0010,2025-08-21,/demo,facebook,top-q3,4,1
S02844,U0195,2025-08-21,/solutions,google,brand-q3,5,0
S02845,U0172,2025-08-21,/demo,,,7,0
S02846,U0176,2025-08-21,/pricing,facebook,retarget-q3,5,0
S02847,U0251,2025-08-21,/demo,linkedin,abm-q3,2,1
S02848,U0471,2025-08-21,/enterprise,google,demo-q3,6,1
S02849,U0459,2025-08-21,/,google,brand-q3,3,0
S02850,U0055,2025-08-21,/pricing,google,demo-q3,3,0
S02851,U0079,2025-08-21,/blog,linkedin,cxo-q3,2,1
S02852,U0005,2025-08-21,/enterprise,google,brand-q3,6,1
S02853,U0037,2025-08-22,/pricing,organic,,8,0
S02854,U0170,2025-08-22,/enterprise,google,demo-q3,10,0
S02855,U0361,2025-08-22,/pricing,linkedin,cxo-q3,2,0
S02856,U0368,2025-08-22,/,google,brand-q3,7,0
S02857,U0120,2025-08-22,/pricing,google,brand-q3,2,0
S02858,U0321,2025-08-22,/blog,linkedin,cxo-q3,8,0
S02859,U0363,2025-08-22,/solutions,organic,,3,0
S02860,U0375,2025-08-22,/enterprise,organic,,1,0
S02861,U0260,2025-08-22,/,google,demo-q3,3,2
S02862,U0135,2025-08-22,/pricing,,,10,2
S02863,U0359,2025-08-22,/,google,demo-q3,4,0
S02864,U0165,2025-08-22,/pricing,google,exp-q3,7,0
S02865,U0304,2025-08-22,/demo,organic,,7,0
S02866,U0147,2025-08-22,/pricing,facebook,top-q3,5,0
S02867,U0377,2025-08-22,/pricing,,,1,0
S02868,U0496,2025-08-22,/enterprise,linkedin,abm-q3,5,0
S02869,U0034,2025-08-22,/,google,demo-q3,8,0
S02870,U0376,2025-08-22,/,organic,,7,0
S02871,U0392,2025-08-22,/enterprise,twitter,test-q3,1,2
S02872,U0346,2025-08-22,/,facebook,retarget-q3,10,0
S02873,U0469,2025-08-22,/demo,organic,,2,0
S02874,U0373,2025-08-22,/demo,twitter,test-q3,6,0
S02875,U0246,2025-08-22,/demo,twitter,test-q3,5,0
S02876,U0161,2025-08-22,/blog,linkedin,cxo-q3,4,0
S02877,U0022,2025-08-22,/enterprise,facebook,retarget-q3,7,0
S02878,U0237,2025-08-22,/demo,facebook,top-q3,8,1
S02879,U0238,2025-08-22,/solutions,google,exp-q3,3,0
S02880,U0198,2025-08-22,/solutions,google,brand-q3,3,0
S02881,U0196,2025-08-22,/enterprise,google,exp-q3,7,0
S02882,U0223,2025-08-22,/enterprise,google,exp-q3,3,0
S02883,U0095,2025-08-22,/pricing,google,demo-q3,1,0
S02884,U0077,2025-08-22,/demo,facebook,retarget-q3,4,0
S02885,U0201,2025-08-22,/pricing,linkedin,abm-q3,9,0
S02886,U0098,2025-08-22,/solutions,organic,,8,0
S02887,U0486,2025-08-22,/pricing,twitter,test-q3,1,0
S02888,U0055,2025-08-22,/,facebook,retarget-q3,8,0
S02889,U0073,2025-08-22,/pricing,,,8,0
S02890,U0214,2025-08-22,/solutions,google,brand-q3,5,0
S02891,U0174,2025-08-22,/enterprise,linkedin,abm-q3,10,0
S02892,U0063,2025-08-22,/blog,google,exp-q3,9,0
S02893,U0372,2025-08-22,/demo,google,exp-q3,6,0
S02894,U0243,2025-08-22,/,google,brand-q3,8,0
S02895,U0127,2025-08-22,/pricing,facebook,retarget-q3,4,1
S02896,U0463,2025-08-22,/demo,twitter,test-q3,5,0
S02897,U0296,2025-08-22,/demo,linkedin,cxo-q3,3,1
S02898,U0401,2025-08-22,/enterprise,organic,,4,0
S02899,U0313,2025-08-22,/pricing,linkedin,cxo-q3,8,0
S02900,U0456,2025-08-22,/,facebook,retarget-q3,9,1
S02901,U0197,2025-08-22,/pricing,organic,,6,0
S02902,U0252,2025-08-22,/solutions,organic,,5,0
S02903,U0200,2025-08-22,/pricing,linkedin,abm-q3,3,0
S02904,U0399,2025-08-22,/,twitter,test-q3,4,0
S02905,U0002,2025-08-22,/demo,facebook,retarget-q3,10,0
S02906,U0075,2025-08-22,/demo,facebook,retarget-q3,8,2
S02907,U0310,2025-08-22,/blog,linkedin,cxo-q3,4,1
S02908,U0306,2025-08-22,/blog,google,demo-q3,5,0
S02909,U0377,2025-08-22,/pricing,,,9,0
S02910,U0405,2025-08-22,/solutions,facebook,top-q3,1,0
S02911,U0105,2025-08-22,/pricing,linkedin,abm-q3,1,0
S02912,U0330,2025-08-22,/solutions,google,demo-q3,6,0
S02913,U0466,2025-08-22,/pricing,twitter,test-q3,7,0
S02914,U0305,2025-08-22,/solutions,facebook,retarget-q3,2,1
S02915,U0234,2025-08-22,/demo,linkedin,cxo-q3,10,0
S02916,U0084,2025-08-22,/blog,google,exp-q3,6,1
S02917,U0064,2025-08-22,/,facebook,retarget-q3,9,0
S02918,U0073,2025-08-22,/demo,facebook,top-q3,9,0
S02919,U0223,2025-08-22,/enterprise,facebook,retarget-q3,7,0
S02920,U0314,2025-08-22,/,linkedin,abm-q3,6,0
S02921,U0292,2025-08-22,/,,,1,0
S02922,U0068,2025-08-23,/solutions,google,demo-q3,2,0
S02923,U0053,2025-08-23,/blog,google,exp-q3,4,0
S02924,U0185,2025-08-23,/demo,facebook,retarget-q3,2,0
S02925,U0385,2025-08-23,/,twitter,test-q3,7,0
S02926,U0269,2025-08-23,/solutions,facebook,top-q3,3,0
S02927,U0046,2025-08-23,/pricing,twitter,test-q3,3,0
S02928,U0467,2025-08-23,/demo,linkedin,cxo-q3,4,0
S02929,U0350,2025-08-23,/blog,google,brand-q3,1,0
S02930,U0358,2025-08-23,/pricing,twitter,test-q3,1,0
S02931,U0389,2025-08-23,/pricing,google,exp-q3,3,0
S02932,U0166,2025-08-23,/solutions,facebook,top-q3,1,0
S02933,U0149,2025-08-23,/solutions,google,brand-q3,7,0
S02934,U0021,2025-08-23,/pricing,organic,,1,0
S02935,U0299,2025-08-23,/solutions,google,brand-q3,6,0
S02936,U0298,2025-08-23,/demo,,,3,0
S02937,U0078,2025-08-23,/blog,google,brand-q3,10,0
S02938,U0285,2025-08-23,/demo,,,7,0
S02939,U0104,2025-08-23,/blog,linkedin,abm-q3,6,0
S02940,U0460,2025-08-23,/demo,facebook,top-q3,2,0
S02941,U0232,2025-08-23,/,twitter,test-q3,10,1
S02942,U0344,2025-08-23,/blog,facebook,top-q3,4,0
S02943,U0022,2025-08-23,/solutions,google,demo-q3,4,0
S02944,U0292,2025-08-23,/enterprise,linkedin,abm-q3,4,1
S02945,U0419,2025-08-23,/demo,facebook,retarget-q3,8,0
S02946,U0321,2025-08-23,/pricing,organic,,5,0
S02947,U0013,2025-08-23,/demo,google,brand-q3,4,0
S02948,U0441,2025-08-23,/demo,linkedin,cxo-q3,8,1
S02949,U0199,2025-08-23,/enterprise,facebook,retarget-q3,8,2
S02950,U0309,2025-08-23,/pricing,twitter,test-q3,8,0
S02951,U0147,2025-08-23,/enterprise,linkedin,cxo-q3,2,0
S02952,U0453,2025-08-23,/,google,brand-q3,10,0
S02953,U0006,2025-08-23,/demo,google,brand-q3,5,0
S02954,U0374,2025-08-23,/blog,google,exp-q3,2,0
S02955,U0111,2025-08-23,/enterprise,linkedin,cxo-q3,7,0
S02956,U0191,2025-08-23,/,linkedin,abm-q3,7,0
S02957,U0153,2025-08-23,/,google,demo-q3,5,0
S02958,U0234,2025-08-23,/pricing,google,demo-q3,1,1
S02959,U0478,2025-08-23,/solutions,google,exp-q3,1,0
S02960,U0372,2025-08-23,/pricing,twitter,test-q3,10,0
S02961,U0140,2025-08-23,/demo,google,brand-q3,10,0
S02962,U0375,2025-08-23,/enterprise,google,exp-q3,4,0
S02963,U0348,2025-08-23,/solutions,google,brand-q3,1,0
S02964,U0426,2025-08-23,/solutions,facebook,top-q3,3,2
S02965,U0296,2025-08-23,/,google,demo-q3,5,0
S02966,U0369,2025-08-23,/solutions,linkedin,cxo-q3,5,0
S02967,U0140,2025-08-23,/pricing,linkedin,cxo-q3,8,0
S02968,U0333,2025-08-23,/,organic,,7,0
S02969,U0360,2025-08-23,/solutions,linkedin,cxo-q3,1,0
S02970,U0046,2025-08-23,/blog,facebook,retarget-q3,8,0
S02971,U0279,2025-08-23,/pricing,facebook,retarget-q3,6,0
S02972,U0277,2025-08-23,/pricing,facebook,retarget-q3,6,0
S02973,U0298,2025-08-23,/solutions,facebook,retarget-q3,8,2
S02974,U0393,2025-08-23,/demo,google,exp-q3,8,0
S02975,U0209,2025-08-23,/demo,facebook,top-q3,2,0
S02976,U0454,2025-08-23,/pricing,facebook,retarget-q3,6,0
S02977,U0231,2025-08-23,/blog,google,exp-q3,1,0
S02978,U0471,2025-08-23,/enterprise,google,exp-q3,10,0
S02979,U0324,2025-08-23,/enterprise,google,exp-q3,10,0
S02980,U0418,2025-08-23,/pricing,facebook,top-q3,2,0
S02981,U0451,2025-08-23,/,,,9,0
S02982,U0054,2025-08-23,/blog,google,brand-q3,5,1
S02983,U0341,2025-08-23,/pricing,linkedin,cxo-q3,6,0
S02984,U0167,2025-08-23,/enterprise,facebook,retarget-q3,9,1
S02985,U0268,2025-08-23,/enterprise,facebook,top-q3,4,0
S02986,U0384,2025-08-23,/solutions,google,demo-q3,4,0
S02987,U0233,2025-08-23,/pricing,linkedin,cxo-q3,1,1
S02988,U0497,2025-08-23,/blog,google,demo-q3,8,0
S02989,U0037,2025-08-23,/enterprise,linkedin,abm-q3,4,0
S02990,U0156,2025-08-23,/pricing,,,2,1
S02991,U0098,2025-08-23,/,google,brand-q3,1,0
S02992,U0107,2025-08-23,/pricing,google,demo-q3,2,0
S02993,U0487,2025-08-23,/,facebook,top-q3,6,0
S02994,U0006,2025-08-23,/enterprise,organic,,5,0
S02995,U0192,2025-08-23,/pricing,linkedin,abm-q3,7,0
S02996,U0471,2025-08-23,/solutions,organic,,10,0
S02997,U0017,2025-08-24,/solutions,facebook,retarget-q3,6,0
S02998,U0359,2025-08-24,/solutions,facebook,top-q3,9,0
S02999,U0217,2025-08-24,/enterprise,organic,,10,1
S03000,U0486,2025-08-24,/enterprise,twitter,test-q3,1,0
S03001,U0493,2025-08-24,/solutions,google,demo-q3,8,0
S03002,U0048,2025-08-24,/,linkedin,cxo-q3,2,0
S03003,U0384,2025-08-24,/demo,linkedin,cxo-q3,10,2
S03004,U0018,2025-08-24,/demo,linkedin,abm-q3,9,0
S03005,U0438,2025-08-24,/solutions,linkedin,cxo-q3,10,0
S03006,U0006,2025-08-24,/enterprise,google,exp-q3,10,1
S03007,U0400,2025-08-24,/,,,8,0
S03008,U0093,2025-08-24,/solutions,linkedin,abm-q3,10,0
S03009,U0474,2025-08-24,/blog,google,brand-q3,5,0
S03010,U0358,2025-08-24,/blog,twitter,test-q3,3,1
S03011,U0151,2025-08-24,/pricing,google,brand-q3,5,0
S03012,U0219,2025-08-24,/,google,exp-q3,2,0
S03013,U0249,2025-08-24,/pricing,google,brand-q3,7,0
S03014,U0414,2025-08-24,/enterprise,google,exp-q3,7,0
S03015,U0094,2025-08-24,/pricing,facebook,retarget-q3,10,0
S03016,U0118,2025-08-24,/enterprise,twitter,test-q3,2,0
S03017,U0072,2025-08-24,/pricing,organic,,10,0
S03018,U0255,2025-08-24,/demo,facebook,top-q3,1,0
S03019,U0460,2025-08-24,/enterprise,facebook,retarget-q3,9,0
S03020,U0243,2025-08-24,/,linkedin,abm-q3,7,0
S03021,U0217,2025-08-24,/,google,demo-q3,2,0
S03022,U0486,2025-08-24,/enterprise,facebook,retarget-q3,8,0
S03023,U0471,2025-08-24,/pricing,google,exp-q3,2,0
S03024,U0045,2025-08-24,/blog,google,exp-q3,4,0
S03025,U0280,2025-08-24,/demo,,,5,0
S03026,U0498,2025-08-24,/enterprise,google,exp-q3,10,0
S03027,U0287,2025-08-24,/,linkedin,cxo-q3,4,0
S03028,U0069,2025-08-24,/enterprise,facebook,top-q3,1,0
S03029,U0262,2025-08-24,/,google,demo-q3,9,0
S03030,U0300,2025-08-24,/blog,google,brand-q3,5,1
S03031,U0071,2025-08-24,/demo,linkedin,cxo-q3,8,0
S03032,U0097,2025-08-24,/enterprise,twitter,test-q3,8,0
S03033,U0051,2025-08-24,/pricing,facebook,top-q3,9,0
S03034,U0278,2025-08-24,/,google,exp-q3,3,1
S03035,U0075,2025-08-24,/,twitter,test-q3,9,2
S03036,U0038,2025-08-24,/blog,google,exp-q3,4,0
S03037,U0212,2025-08-24,/enterprise,facebook,retarget-q3,4,0
S03038,U0209,2025-08-24,/,facebook,top-q3,1,1
S03039,U0400,2025-08-24,/solutions,google,brand-q3,4,0
S03040,U0477,2025-08-24,/demo,facebook,top-q3,8,0
S03041,U0444,2025-08-24,/pricing,google,exp-q3,8,0
S03042,U0405,2025-08-24,/blog,facebook,top-q3,3,0
S03043,U0267,2025-08-24,/demo,twitter,test-q3,2,0
S03044,U0016,2025-08-24,/solutions,google,demo-q3,9,0
S03045,U0457,2025-08-24,/pricing,google,brand-q3,6,0
S03046,U0144,2025-08-24,/solutions,facebook,retarget-q3,5,0
S03047,U0310,2025-08-24,/demo,linkedin,abm-q3,8,0
S03048,U0198,2025-08-24,/enterprise,organic,,9,1
S03049,U0310,2025-08-24,/blog,organic,,3,0
S03050,U0047,2025-08-24,/enterprise,twitter,test-q3,6,0
S03051,U0316,2025-08-24,/enterprise,google,demo-q3,5,0
S03052,U0479,2025-08-24,/demo,linkedin,abm-q3,10,0
S03053,U0161,2025-08-24,/demo,linkedin,cxo-q3,10,0
S03054,U0498,2025-08-24,/demo,linkedin,cxo-q3,6,0
S03055,U0211,2025-08-24,/demo,linkedin,abm-q3,10,0
S03056,U0338,2025-08-24,/pricing,organic,,3,0
S03057,U0353,2025-08-24,/demo,linkedin,cxo-q3,6,0
S03058,U0165,2025-08-25,/pricing,twitter,test-q3,10,0
S03059,U0061,2025-08-25,/enterprise,linkedin,abm-q3,4,0
S03060,U0405,2025-08-25,/enterprise,facebook,retarget-q3,3,1
S03061,U0415,2025-08-25,/solutions,facebook,retarget-q3,4,0
S03062,U0368,2025-08-25,/demo,organic,,8,0
S03063,U0075,2025-08-25,/demo,organic,,2,0
S03064,U0495,2025-08-25,/solutions,,,7,0
S03065,U0097,2025-08-25,/demo,twitter,test-q3,8,1
S03066,U0282,2025-08-25,/blog,linkedin,abm-q3,9,0
S03067,U0102,2025-08-25,/demo,google,brand-q3,7,0
S03068,U0251,2025-08-25,/blog,google,demo-q3,8,0
S03069,U0161,2025-08-25,/,google,exp-q3,3,0
S03070,U0390,2025-08-25,/,google,brand-q3,2,0
S03071,U0281,2025-08-25,/blog,linkedin,abm-q3,3,0
S03072,U0474,2025-08-25,/enterprise,facebook,top-q3,4,0
S03073,U0339,2025-08-25,/blog,google,brand-q3,1,0
S03074,U0320,2025-08-25,/enterprise,linkedin,abm-q3,5,0
S03075,U0119,2025-08-25,/pricing,organic,,10,0
S03076,U0137,2025-08-25,/blog,facebook,retarget-q3,4,0
S03077,U0284,2025-08-25,/blog,facebook,retarget-q3,4,0
S03078,U0495,2025-08-25,/solutions,linkedin,cxo-q3,9,0
S03079,U0489,2025-08-25,/pricing,google,demo-q3,10,0
S03080,U0499,2025-08-25,/demo,twitter,test-q3,2,0
S03081,U0433,2025-08-25,/solutions,linkedin,cxo-q3,4,0
S03082,U0085,2025-08-25,/pricing,linkedin,cxo-q3,5,0
S03083,U0123,2025-08-25,/enterprise,linkedin,abm-q3,7,0
S03084,U0308,2025-08-25,/solutions,twitter,test-q3,4,0
S03085,U0434,2025-08-25,/,facebook,top-q3,8,0
S03086,U0379,2025-08-25,/solutions,organic,,7,0
S03087,U0392,2025-08-25,/demo,linkedin,cxo-q3,8,0
S03088,U0449,2025-08-25,/blog,facebook,retarget-q3,6,0
S03089,U0260,2025-08-25,/blog,facebook,top-q3,8,0
S03090,U0191,2025-08-25,/pricing,google,demo-q3,10,0
S03091,U0350,2025-08-25,/solutions,google,exp-q3,7,0
S03092,U0161,2025-08-25,/demo,facebook,top-q3,5,0
S03093,U0149,2025-08-25,/pricing,facebook,top-q3,10,1
S03094,U0492,2025-08-25,/,organic,,4,0
S03095,U0034,2025-08-25,/solutions,google,brand-q3,7,0
S03096,U0185,2025-08-25,/solutions,google,brand-q3,8,0
S03097,U0229,2025-08-25,/solutions,google,demo-q3,7,0
S03098,U0118,2025-08-25,/demo,facebook,retarget-q3,5,0
S03099,U0087,2025-08-25,/pricing,organic,,9,0
S03100,U0415,2025-08-25,/pricing,google,brand-q3,7,0
S03101,U0390,2025-08-25,/pricing,google,demo-q3,3,0
S03102,U0357,2025-08-25,/blog,google,brand-q3,5,0
S03103,U0478,2025-08-25,/demo,twitter,test-q3,3,0
S03104,U0440,2025-08-25,/solutions,linkedin,abm-q3,3,0
S03105,U0160,2025-08-25,/pricing,,,2,0
S03106,U0048,2025-08-25,/blog,google,brand-q3,10,0
S03107,U0402,2025-08-25,/enterprise,google,exp-q3,5,0
S03108,U0483,2025-08-25,/solutions,google,exp-q3,4,0
S03109,U0493,2025-08-25,/pricing,organic,,2,0
S03110,U0052,2025-08-25,/demo,google,exp-q3,9,0
S03111,U0237,2025-08-25,/blog,facebook,retarget-q3,3,0
S03112,U0478,2025-08-25,/pricing,linkedin,cxo-q3,1,0
S03113,U0088,2025-08-25,/demo,,,1,0
S03114,U0459,2025-08-25,/,facebook,top-q3,3,0
S03115,U0241,2025-08-25,/pricing,google,exp-q3,4,1
S03116,U0428,2025-08-25,/demo,organic,,5,0
S03117,U0233,2025-08-25,/pricing,google,demo-q3,4,0
